path,imgversion,imgbasicFlags,imgadvancedFlags,imgwidth,imgheight,imgimageFormat,fileSize
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_ABOUT.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,8036
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_AR.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,10540
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_AUDIO.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,9290
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_FB.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,7934
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_INFO.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,8588
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_INFO_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,Huffman,80,80,PlaneARGB,6972
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_OP.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,9368
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_SG.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,80,80,PlaneARGB,10660
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_SHARE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,9380
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_TW.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,8016
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON1_YT.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,9572
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON2.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3850
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON3.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,ARGB,2345
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON_DELETE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3164
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON_GLOW_BORDER.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3154
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON_INFO.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,4824
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\BUTTON_SHAD.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,64,64,PlaneXRGB,6243
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CAM_ACTION.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,ARGB,4809
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CAM_BACKGROUND.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,5518
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CAM_BONNET.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,7292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CAM_CHASE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,6736
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CAM_PANNING.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,ARGB,4134
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CAR_THUMB_BG.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15003
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_FFW.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3170
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_FFW_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3038
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_PAUSE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3302
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_PAUSE_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3362
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_PLACE_END.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,8068
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_PLACE_START.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,8110
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_PLY.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,2886
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_PLY_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,2836
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_SAVE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,7892
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_SAVE_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,5160
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_SFW.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,2980
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\CTRL_SFW_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,2858
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DIFFICULTY_EASY.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,160,160,ARGB,28240
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DIFFICULTY_HARD.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,160,160,PlaneARGB,30822
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DIFFICULTY_NORMAL.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,160,160,ARGB,28566
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\GAS_PEDAL_ON.IMG,1.0,Compressed,LIC,64,128,PlaneARGB,18085
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\HANDBRAKE_ON.IMG,1.1,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,DontAutoJPEG,128,128,PlaneARGB,22386
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\HAND_DOUBLE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,96,96,PlaneARGB,18124
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\HAND_SWIPE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,96,96,PlaneARGB,17462
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\HAND_TAP.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,96,96,PlaneARGB,17699
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\HAND_TWOFINGER.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,96,96,PlaneARGB,18604
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\ITEM_LOCKED.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3948
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\LOGO_FADE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,400,120,PlaneARGB,70097
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\PLACE_END_FEEDBACK.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,5710
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\PLACE_START_FEEDBACK.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,5722
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\RACE_CAR_OFF.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,ARGB,2269
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\RACE_CAR_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3260
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\RACE_LAP_OFF.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,ARGB,2292
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\RACE_LAP_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3276
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\RACE_PED_OFF.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,ARGB,2374
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\RACE_PED_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,3360
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\RECORD_MODE_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,Huffman,80,80,PlaneARGB,8431
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\REPLAY_EXIT.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,80,80,PlaneARGB,8892
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\REPLAY_EXIT_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,Huffman,80,80,PlaneARGB,6562
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\REPLAY_ICON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,80,80,PlaneARGB,10937
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\REPLAY_PLAY.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,6376
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\REPLAY_SLIDER_END.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,1722
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\REPLAY_SLIDER_GRIP.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,2882
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\REPLAY_SLIDER_START.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,64,64,PlaneARGB,1752
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\REPLAY_SPEED_GRAD.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,32,64,PlaneARGB,974
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\SLIDE_BACK.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,16,16,PlaneARGB,590
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\SLIDE_FILL.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,16,16,PlaneARGB,158
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\SLIDE_KNOB.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,48,48,PlaneARGB,1628
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\SPEEDBRAKE_SLIDER_THUMB_ON.IMG,1.0,Compressed,LIC,64,64,PlaneARGB,8852
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\STEER_LEFT_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,64,64,PlaneARGB,8332
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\STEER_RIGHT_ON.IMG,1.1,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC; DontAutoJPEG,64,64,PlaneARGB,8356
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\STEER_SLIDER_THUMB_ON.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,64,64,PlaneARGB,8604
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\STRIPE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,800,64,PlaneARGB,16604
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\STRIPE_LIGHT.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,0,400,64,PlaneARGB,8052
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\UPSELL_PRICE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,360,180,PlaneARGB,81551
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\AGENTO.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15854
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\ANNIECAR.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15995
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\APC.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15801
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\BIGAPC.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,14416
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\BLKEAGLE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,14874
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\BRATT.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,18366
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\BUSTER.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15194
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\DUMP.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,14875
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\EAGLEPLANE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,14874
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\EATER.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,18366
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\EDHUNT.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,17105
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\FAUST.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,13921
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\FIRE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15193
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\GRIMM.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15576
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\HAMMER.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15362
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\HARRY.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15441
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\IVAN.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15547
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\KUTTER.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,14162
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\MERC.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,14228
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\NEWEAGLE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,14874
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\OK.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,14564
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\OTIS.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15465
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\PITBULL.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15417
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\RAZOR.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,18366
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\SCREWIE.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15025
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\SHIRLEY.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,16784
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\STELLA.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,13789
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\STIG.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15046
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\TARTLET.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,17106
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\TASHITA.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,13874
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\VALHELLA.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,15981
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\DRIVERS\VLAD.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,92,92,PlaneXRGB,13155
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\PARTS\ARM1.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,128,128,PlaneXRGB,17186
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\PARTS\ARM2.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,128,128,PlaneXRGB,19019
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\UI\ASSETS\PPI_LOW\PARTS\ARM3.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableDownSample; DisableMipMaps,LIC,128,128,PlaneXRGB,19901
